Video ID,Title,Comment
zPbxj_nwgZg,[경제현장 오늘 다시보기] 서울 집값 상승세 주춤...&#39;똘똘한 1채&#39; 선호 확대_2020년 7월 30일 (목),"이 시국에 세종시 행정수도 운운한 의원은 
무슨 의도로 이러는지 반드시 조사하고 강력한 
책임을 물어야 된다고 생각합니다
정권이 바뀌더라도 부동산 혼란을 만드는 사람은 처벌을 해야됩니다"
zPbxj_nwgZg,[경제현장 오늘 다시보기] 서울 집값 상승세 주춤...&#39;똘똘한 1채&#39; 선호 확대_2020년 7월 30일 (목),돌아가면서 투기판을  깔아주네
zPbxj_nwgZg,[경제현장 오늘 다시보기] 서울 집값 상승세 주춤...&#39;똘똘한 1채&#39; 선호 확대_2020년 7월 30일 (목),"세종시는 외지투기꾼 판치는곳. 미친집값~이런데도
세종는 천박한 도시아닌가?"
zPbxj_nwgZg,[경제현장 오늘 다시보기] 서울 집값 상승세 주춤...&#39;똘똘한 1채&#39; 선호 확대_2020년 7월 30일 (목),"충청.호남표 집권 시나리오로
보입니다"
zPbxj_nwgZg,[경제현장 오늘 다시보기] 서울 집값 상승세 주춤...&#39;똘똘한 1채&#39; 선호 확대_2020년 7월 30일 (목),세종시  사는  공무원만 좋아진다
zPbxj_nwgZg,[경제현장 오늘 다시보기] 서울 집값 상승세 주춤...&#39;똘똘한 1채&#39; 선호 확대_2020년 7월 30일 (목),"광화문에 계시는 세종대왕
천박한 서울에서 고귀한
세종으로 모셔가야지요.
세종. 충남표는 따논 
당상일세~~  좋겠수.
표심에 발악하는꼴 너무
티안나게 하면안될까?"
vW6VhpTC3MQ,"[한겨레 라이브_12월19일] 미친 집값, 돌아버리겠네!","두사람은 다주택자
ㅋㅋㅋ
민주당 또하나의 적폐네
잘한다 김헌동씨
사회자와 기자  소신이 없네 ㅉㅉ 어떻게 언론사에 있냐?"
vW6VhpTC3MQ,"[한겨레 라이브_12월19일] 미친 집값, 돌아버리겠네!","광주는 분양가가 평당 1500이 브랜드는 평균이다.
가격은 20%이상 폭등했다

뭐가 약간 올랐단 말이냐"
vW6VhpTC3MQ,"[한겨레 라이브_12월19일] 미친 집값, 돌아버리겠네!",정부무능
vW6VhpTC3MQ,"[한겨레 라이브_12월19일] 미친 집값, 돌아버리겠네!",서울 아트값 50% 올라는데 도대체 조사를 제대로 하세요 기자님
